,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5,Gas cumsum,Coal cumsum,Oil cumsum,Latitude,Longitude,x,y,z
121,1999,Austria,8051000.0,8059000000.0,5065000.0,14640000.0,-1.082,-0.26,1.72,-2.543,7.23425,0.23975,7.22275,7.025083,8.164917,121484000000.0,115324000.0,261530000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
122,2000,Austria,8069000.0,7697000000.0,5105000.0,14540000.0,-1.844,4.909,-3.722,-3.031,8.084917,0.23975,7.23425,7.22275,6.8465,129181000000.0,120429000.0,276070000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
123,2001,Austria,8098000.0,8151000000.0,5560000.0,15510000.0,18.179,1.402,4.677,12.1,7.1889167,0.21758333,8.084917,7.23425,5.86325,137332000000.0,125989000.0,291580000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
124,2002,Austria,8134000.0,8243000000.0,5402000.0,15880000.0,2.557,0.699,-1.397,3.2550000000000003,7.91525,0.20466667,7.1889167,8.084917,7.025083,145575000000.0,131391000.0,307460000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
125,2003,Austria,8176000.0,8913000000.0,5965000.0,16750000.0,24.040000000000003,2.968,8.144,12.927,7.509333,0.25991666,7.91525,7.1889167,7.22275,154488000000.0,137356000.0,324210000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
126,2004,Austria,8217000.0,8807000000.0,5543000.0,17130000.0,-4.682,-0.971,0.863,-4.574,6.9060836,0.24858333,7.509333,7.91525,7.23425,163295000000.0,142899000.0,341340000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
127,2005,Austria,8254000.0,10010000000.0,5319000.0,17270000.0,3.97,-0.138,4.785,-0.676,6.6095,0.21625,6.9060836,7.509333,8.084917,173305000000.0,148218000.0,358610000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
128,2006,Austria,8285000.0,9402000000.0,4990000.0,17490000.0,-5.906,-0.04,-5.745,-0.121,7.277583,0.27508333,6.6095,6.9060836,7.1889167,182707000000.0,153208000.0,376100000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
129,2007,Austria,8314000.0,8867000000.0,4370000.0,16960000.0,-16.145,-1.538,-4.823,-9.784,7.9765,0.20941666,7.277583,6.6095,7.91525,191574000000.0,157578000.0,393060000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
130,2008,Austria,8342000.0,9369000000.0,4133000.0,16490000.0,3.92,-0.543,5.977,-1.513,7.8019166,0.26091665,7.9765,7.277583,7.509333,200943000000.0,161711000.0,409550000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
131,2009,Austria,8373000.0,9021000000.0,3327000.0,15770000.0,-21.046,-10.926,-2.366,-7.754,7.616,0.26025,7.8019166,7.9765,6.9060836,209964000000.0,165038000.0,425320000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
132,2010,Austria,8410000.0,9897000000.0,3840000.0,16170000.0,20.109,5.87,7.809,6.431,6.649083,0.25733334,7.616,7.8019166,6.6095,219861000000.0,168878000.0,441490000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
133,2011,Austria,8454000.0,9341000000.0,3927000.0,15300000.0,-14.789,1.059,-5.71,-10.137,7.855583,0.26866665,6.649083,7.616,7.277583,229202000000.0,172805000.0,456790000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
134,2012,Austria,8502000.0,8927000000.0,3584000.0,15020000.0,-7.114999999999999,-2.865,-4.177,-0.074,7.6113334,0.34875,7.855583,6.649083,7.9765,238129000000.0,176389000.0,471810000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
135,2013,Austria,8556000.0,8595000000.0,3566000.0,15290000.0,0.938,0.641,-4.237,4.534,8.055125,0.3495,7.6113334,7.855583,7.8019166,246724000000.0,179955000.0,487100000.0,47.33,13.33,-0.7070423010157866,-0.6769105785997193,-0.20465398396829498
136,1980,Bangladesh,79640000.0,1416000000.0,23500.0,1858000.0,4.123,0.363,1.582,2.179,25.340668,0.28166667,,,,1416000000.0,23500.0,1858000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
137,1981,Bangladesh,81770000.0,1699000000.0,24600.0,1916000.0,0.137,0.04,-0.505,0.602,24.951834,0.29933333,25.340668,,,3115000000.0,48100.0,3774000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
138,1982,Bangladesh,83930000.0,1841000000.0,30000.0,1974000.0,4.103,0.314,4.061,-0.272,25.144083,0.23933333,24.951834,25.340668,,4956000000.0,78100.0,5748000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
139,1983,Bangladesh,86140000.0,1954000000.0,16300.0,1742000.0,-0.862,-0.781,1.992,-2.074,25.069834,0.298,25.144083,24.951834,,6910000000.0,94400.0,7490000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
140,1984,Bangladesh,88420000.0,2690000000.0,62000.0,1800000.0,2.557,-0.611,3.033,0.135,25.065416,0.28866667,25.069834,25.144083,,9600000000.0,156400.0,9290000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
141,1985,Bangladesh,90760000.0,2832000000.0,53050.0,1858000.0,5.299,0.162,3.08,2.057,25.421417,0.30166668,25.065416,25.069834,25.340668,12432000000.0,209450.0,11148000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
142,1986,Bangladesh,93190000.0,3200000000.0,61000.0,1998000.0,5.117,0.291,3.2900000000000005,1.537,25.29425,0.29966667,25.421417,25.065416,24.951834,15632000000.0,270450.0,13146000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
143,1987,Bangladesh,95670000.0,3710000000.0,67110.0,1940000.0,5.25,0.494,5.086,-0.33,25.642416,0.27366668,25.29425,25.421417,25.144083,19342000000.0,337560.0,15086000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
144,1988,Bangladesh,98190000.0,4248000000.0,73230.0,2073000.0,6.125,0.041,6.044999999999999,0.039,25.709667,0.26541668,25.642416,25.29425,25.069834,23590000000.0,410790.0,17159000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
145,1989,Bangladesh,100700000.0,4644000000.0,77940.0,2212000.0,4.313,0.058,2.298,1.958,25.30475,0.30525,25.709667,25.642416,25.065416,28234000000.0,488730.0,19371000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
146,1990,Bangladesh,103200000.0,4588000000.0,85510.0,2091000.0,4.349,1.819,3.243,-0.714,25.28175,0.34858334,25.30475,25.709667,25.421417,32822000000.0,574240.0,21462000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
147,1991,Bangladesh,105600000.0,4899000000.0,76480.0,2224000.0,-2.466,-2.226,1.365,-1.6049999999999998,25.135166,0.1945,25.28175,25.30475,25.29425,37721000000.0,650720.0,23686000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
148,1992,Bangladesh,108000000.0,5841000000.0,169000.0,2183000.0,6.580000000000001,-0.064,4.263,2.381,25.12225,0.21425,25.135166,25.28175,25.642416,43562000000.0,819720.0,25869000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
149,1993,Bangladesh,110400000.0,6111000000.0,204300.0,2352000.0,8.281,-0.616,6.132000000000001,2.765,25.003166,0.21266666,25.12225,25.135166,25.709667,49673000000.0,1024020.0,28221000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
150,1994,Bangladesh,112700000.0,6651000000.0,240300.0,2654000.0,4.548,-0.023,3.483,1.088,25.261667,0.22883333,25.003166,25.12225,25.30475,56324000000.0,1264320.0,30875000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
151,1995,Bangladesh,115200000.0,7371000000.0,260600.0,2973000.0,17.823,3.389,6.438,7.997,25.415833,0.21183333,25.261667,25.003166,25.28175,63695000000.0,1524920.0,33848000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
152,1996,Bangladesh,117600000.0,7631000000.0,304900.0,3054000.0,4.009,-1.686,4.941,0.753,25.44025,0.21716666,25.415833,25.261667,25.135166,71326000000.0,1829820.0,36902000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
153,1997,Bangladesh,120200000.0,7631000000.0,445300.0,3287000.0,5.747,1.7090000000000003,-1.232,5.27,24.85925,0.22049999,25.44025,25.415833,25.12225,78957000000.0,2275120.0,40189000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
154,1998,Bangladesh,122700000.0,8201000000.0,670500.0,3356000.0,7.236999999999999,-2.674,5.732,4.179,25.524166,0.1865,24.85925,25.44025,25.003166,87158000000.0,2945620.0,43545000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
155,1999,Bangladesh,125200000.0,9051000000.0,920200.0,3867000.0,1.521,-0.546,6.939,-4.872,25.714832,0.204,25.524166,24.85925,25.261667,96209000000.0,3865820.0,47412000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
156,2000,Bangladesh,127700000.0,9701000000.0,1035000.0,3968000.0,9.384,3.302,6.778,-0.6960000000000001,25.150167,0.19325,25.714832,25.524166,25.415833,105910000000.0,4900820.0,51380000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
157,2001,Bangladesh,130100000.0,10300000000.0,1002000.0,4743000.0,18.762,0.233,10.85,7.678999999999999,25.337,0.26658332,25.150167,25.714832,25.44025,116210000000.0,5902820.0,56123000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
158,2002,Bangladesh,132500000.0,11100000000.0,1065000.0,4732000.0,5.657,0.18,5.279,0.198,25.380333,0.36341667,25.337,25.150167,24.85925,127310000000.0,6967820.0,60855000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
159,2003,Bangladesh,134800000.0,12150000000.0,1200000.0,4942000.0,9.619,-0.186,8.073,1.732,25.280834,0.371,25.380333,25.337,25.524166,139460000000.0,8167820.0,65797000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
160,2004,Bangladesh,137000000.0,13100000000.0,1280000.0,4436000.0,5.857,0.006,8.618,-2.767,25.386333,0.38825,25.280834,25.380333,25.714832,152560000000.0,9447820.0,70233000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
161,2005,Bangladesh,139000000.0,14000000000.0,1525000.0,4548000.0,13.804,4.279,9.231,0.293,25.532,0.294,25.386333,25.280834,25.150167,166560000000.0,10972820.0,74781000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
162,2006,Bangladesh,140900000.0,15320000000.0,1827000.0,4570000.0,15.836,4.336,11.0,0.5,25.765667,0.27383333,25.532,25.386333,25.337,181880000000.0,12799820.0,79351000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
163,2007,Bangladesh,142700000.0,16270000000.0,1955000.0,4406000.0,4.834,-2.332,9.73,-2.563,25.34375,0.308,25.765667,25.532,25.380333,198150000000.0,14754820.0,83757000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
164,2008,Bangladesh,144300000.0,17900000000.0,2091000.0,4373000.0,11.658,0.545,10.401,0.713,25.3895,0.26208332,25.34375,25.765667,25.280834,216050000000.0,16845820.0,88130000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
165,2009,Bangladesh,145900000.0,19600000000.0,2140000.0,4035000.0,23.481000000000005,2.719,23.703,-2.9410000000000003,25.904917,0.2575,25.3895,25.34375,25.386333,235650000000.0,18985820.0,92165000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
166,2010,Bangladesh,147600000.0,20130000000.0,2190000.0,4702000.0,4.96,-4.939,5.07,4.829,25.940334,0.26466668,25.904917,25.3895,25.532,255780000000.0,21175820.0,96867000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
167,2011,Bangladesh,149300000.0,20110000000.0,2257000.0,6019000.0,21.306,4.24,3.2840000000000003,13.782000000000002,25.205084,0.32,25.940334,25.904917,25.765667,275890000000.0,23432820.0,102886000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
168,2012,Bangladesh,151000000.0,22030000000.0,2271000.0,6236000.0,19.379,-2.258,17.541,4.096,25.533583,0.34758332,25.205084,25.940334,25.34375,297920000000.0,25703820.0,109122000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
169,2013,Bangladesh,152800000.0,22800000000.0,2334000.0,6059000.0,8.897,4.097,6.165,-1.365,25.9675,0.42325,25.533583,25.205084,25.3895,320720000000.0,28037820.0,115181000.0,24.0,90.0,-0.19006342170357002,0.37921461732867184,-0.9055783620066238
170,1980,Belgium,9869000.0,10510000000.0,17100000.0,30320000.0,-28.539,0.979,-4.674,-24.845,9.297334,0.18266667,,,,10510000000.0,17100000.0,30320000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
171,1981,Belgium,9881000.0,9657000000.0,16910000.0,27930000.0,-28.965,4.378,-8.051,-25.292,9.627084,0.22733334,9.297334,,,20167000000.0,34010000.0,58250000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
172,1982,Belgium,9890000.0,7986000000.0,16630000.0,25840000.0,-30.452,0.198,-15.894,-14.756,10.33,0.203,9.627084,9.297334,,28153000000.0,50640000.0,84090000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
173,1983,Belgium,9898000.0,8411000000.0,15060000.0,23630000.0,-39.797,-18.55,3.123,-24.369,10.2945,0.20033333,10.33,9.627084,,36564000000.0,65700000.0,107720000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
174,1984,Belgium,9906000.0,8666000000.0,16720000.0,22370000.0,12.137,17.238,2.642,-7.742999999999999,9.6495,0.21691667,10.2945,10.33,,45230000000.0,82420000.0,130090000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
175,1985,Belgium,9917000.0,8666000000.0,15750000.0,23530000.0,3.528,-0.352,0.414,3.467,8.7955,0.25541666,9.6495,10.2945,9.297334,53896000000.0,98170000.0,153620000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
176,1986,Belgium,9929000.0,7703000000.0,14130000.0,26360000.0,3.379,-18.317,-8.769,30.465,9.264,0.21866667,8.7955,9.6495,9.627084,61599000000.0,112300000.0,179980000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
177,1987,Belgium,9942000.0,8609000000.0,14540000.0,26560000.0,9.309,-0.516,7.922,1.904,9.0685,0.22325,9.264,8.7955,10.33,70208000000.0,126840000.0,206540000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
178,1988,Belgium,9959000.0,8468000000.0,15070000.0,27280000.0,8.384,1.115,-1.111,8.379,10.457,0.20925,9.0685,9.264,10.2945,78676000000.0,141910000.0,233820000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
179,1989,Belgium,9980000.0,9402000000.0,15850000.0,26850000.0,9.843,5.425999999999999,9.338,-4.922,10.921166,0.23991667,10.457,9.0685,9.6495,88078000000.0,157760000.0,260670000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
180,1990,Belgium,10010000.0,9646000000.0,16620000.0,27090000.0,31.008,11.097,2.454,17.456,10.935333,0.22983333,10.921166,10.457,8.7955,97724000000.0,174380000.0,287760000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
181,1991,Belgium,10040000.0,10290000000.0,15820000.0,28950000.0,21.312,-5.371,6.38,20.303,9.709167,0.18383333,10.935333,10.921166,9.264,108014000000.0,190200000.0,316710000.0,50.83,4.0,-0.5522287328397083,-0.6393821796067533,0.5350082756626926
